"BehaviorSpace results (NetLogo 6.1.0)"
"ContactProcessForestAsTurtles.nlogo"
"CriticalValueBirds2.5-4forest1.5-1.85_world101"
"09/03/2019 22:35:37:152 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"[run number]","world-width","world-height","birth-rate-birds","death-rate-birds","death-rate-forest","birth-rate-forest","[step]","habitat-proportion","birds-proportion"
"19574","101","101","3.58","1","1","1.76","1000","0.21899813743750612","0.04401529261837075"
"19428","101","101","3.57","1","1","1.83","1000","0.26840505832761496","0.16008234486815018"
"19426","101","101","3.57","1","1","1.83","1000","0.26840505832761496","0.21360650916576807"
"19571","101","101","3.58","1","1","1.76","1000","0.22066464072149788","0.018429565728850114"
"19425","101","101","3.57","1","1","1.82","1000","0.2985001470444074","0.22380158807960004"
"19572","101","101","3.58","1","1","1.76","1000","0.22027252230173514","0.008724634839721596"
"19427","101","101","3.57","1","1","1.83","1000","0.26066071953730025","0.19037349279482405"
"19430","101","101","3.57","1","1","1.83","1000","0.2768356043525145","0.19645132830114695"
"19433","101","101","3.57","1","1","1.84","1000","0.2858543280070581","0.22135084795608273"
"19434","101","101","3.57","1","1","1.84","1000","0.3036957161062641","0.23399666699343202"
"19600","101","101","3.58","1","1","1.81","105","0.012449759827467896","0"
"19578","101","101","3.58","1","1","1.77","1000","0.21625330849916674","0.013822174296637584"
"19579","101","101","3.58","1","1","1.77","1000","0.22909518674639742","0.009900990099009901"
"19432","101","101","3.57","1","1","1.84","1000","0.28644250563670226","0.21174394667189492"
"19431","101","101","3.57","1","1","1.84","1000","0.27614939711792963","0.209489265758259"
"19584","101","101","3.58","1","1","1.78","1000","0.22654641701793943","0.04764238800117636"
"19606","101","101","3.58","1","1","1.83","131","0.021860601901774336","0"
"19583","101","101","3.58","1","1","1.78","1000","0.23978041368493286","0.04538770708754044"
"19435","101","101","3.57","1","1","1.84","1000","0.28448191353788843","0.21527301244975983"
"19589","101","101","3.58","1","1","1.79","1000","0.24115282815410255","0.03146750318596216"
"19436","101","101","3.57","1","1","1.85","1000","0.30800901872365455","0.24850504852465444"
"19590","101","101","3.58","1","1","1.79","1000","0.2367414959317714","0.06019017743358494"
"19612","101","101","3.58","1","1","1.84","123","0.014410351926281737","0"
"19438","101","101","3.57","1","1","1.85","1000","0.29585334771100874","0.23713361435153416"
"19437","101","101","3.57","1","1","1.85","1000","0.28320752867365945","0.24262327222821292"
"19587","101","101","3.58","1","1","1.79","1000","0.23585922948730517","0.11665522987942359"
"19439","101","101","3.57","1","1","1.85","1000","0.2790902852661504","0.24477992353690814"
"19591","101","101","3.58","1","1","1.8","1000","0.2660523478090383","0.09263797666895403"
"19594","101","101","3.58","1","1","1.8","1000","0.26467993333986867","0.13920203901578276"
"19592","101","101","3.58","1","1","1.8","1000","0.2702676208214881","0.10430349965689638"
"19593","101","101","3.58","1","1","1.8","1000","0.2453681011665523","0.09234388785413195"
"19621","101","101","3.59","1","1","1.5","76","6.862072345848446E-4","0"
"19622","101","101","3.59","1","1","1.5","48","7.842368395255367E-4","0"
"19623","101","101","3.59","1","1","1.5","55","0.0015684736790510733","0"
"19624","101","101","3.59","1","1","1.5","78","0","4.901480247034605E-4"
"19625","101","101","3.59","1","1","1.5","69","0.0018625624938731497","0"
"19626","101","101","3.59","1","1","1.51","85","0.0017645328889324577","0"
"19627","101","101","3.59","1","1","1.51","54","0.002156651308695226","0"
"19628","101","101","3.59","1","1","1.51","37","1.9605920988138416E-4","0"
"19629","101","101","3.59","1","1","1.51","52","0.0018625624938731497","0"
"19595","101","101","3.58","1","1","1.8","1000","0.23389863738849132","0.07979609842172336"
"19630","101","101","3.59","1","1","1.51","64","0.003333006567983531","0"
"19631","101","101","3.59","1","1","1.52","58","0","4.901480247034605E-4"
"19632","101","101","3.59","1","1","1.52","52","3.9211841976276833E-4","0"
"19633","101","101","3.59","1","1","1.52","35","8.822664444662288E-4","0"
"19634","101","101","3.59","1","1","1.52","55","5.881776296441525E-4","0"
"19635","101","101","3.59","1","1","1.52","62","0.0029408881482207625","0"
"19637","101","101","3.59","1","1","1.53","93","0.0016665032839917656","0"
"19636","101","101","3.59","1","1","1.53","99","0.0012743848642289971","0"
"19638","101","101","3.59","1","1","1.53","94","9.80296049406921E-4","0"
"19639","101","101","3.59","1","1","1.53","57","0.0026467993333986863","0"
"19640","101","101","3.59","1","1","1.53","77","8.822664444662288E-4","0"
"19642","101","101","3.59","1","1","1.54","57","0.001960592098813842","0"
"19643","101","101","3.59","1","1","1.54","59","0.003234976963042839","0"
"19641","101","101","3.59","1","1","1.54","135","0.003234976963042839","0"
"19644","101","101","3.59","1","1","1.54","52","0.0016665032839917656","0"
"19645","101","101","3.59","1","1","1.54","104","3.9211841976276833E-4","0"
"19646","101","101","3.59","1","1","1.55","97","6.862072345848446E-4","0"
"19648","101","101","3.59","1","1","1.55","43","0.005489657876678757","0"
"19647","101","101","3.59","1","1","1.55","61","3.9211841976276833E-4","0"
"19649","101","101","3.59","1","1","1.55","66","0.0015684736790510733","0"
"19650","101","101","3.59","1","1","1.55","49","0.001960592098813842","0"
"19651","101","101","3.59","1","1","1.56","89","0.0028428585432800704","0"
"19652","101","101","3.59","1","1","1.56","46","0.0017645328889324577","0"
"19653","101","101","3.59","1","1","1.56","37","0.0031369473581021466","0"
"19655","101","101","3.59","1","1","1.56","64","0.0014704440741103812","0"
"19654","101","101","3.59","1","1","1.56","58","0.0026467993333986863","0"
"19656","101","101","3.59","1","1","1.57","63","1.9605920988138416E-4","0"
"19658","101","101","3.59","1","1","1.57","66","0","1.9605920988138416E-4"
"19657","101","101","3.59","1","1","1.57","111","0.0027448289383393784","0"
"19659","101","101","3.59","1","1","1.57","64","0.0013724144691696892","0"
"19661","101","101","3.59","1","1","1.58","30","0.001078325654347613","0"
"19660","101","101","3.59","1","1","1.57","115","0.0012743848642289971","0"
"19663","101","101","3.59","1","1","1.58","30","0.004117243407509068","0"
"19662","101","101","3.59","1","1","1.58","49","0.0031369473581021466","0"
"19665","101","101","3.59","1","1","1.58","30","0.0014704440741103812","0"
"19664","101","101","3.59","1","1","1.58","76","0.0015684736790510733","0"
"19666","101","101","3.59","1","1","1.59","131","0.0015684736790510733","0"
"19667","101","101","3.59","1","1","1.59","96","0.0059798059013822175","0"
"19669","101","101","3.59","1","1","1.59","103","0.001078325654347613","0"
"19668","101","101","3.59","1","1","1.59","108","0.0016665032839917656","0"
"19671","101","101","3.59","1","1","1.6","75","0.0016665032839917656","0"
"19670","101","101","3.59","1","1","1.59","97","6.862072345848446E-4","0"
"19673","101","101","3.59","1","1","1.6","115","0.00235271051857661","0"
"19672","101","101","3.59","1","1","1.6","111","0.004509361827271836","0"
"19674","101","101","3.59","1","1","1.6","103","0.0031369473581021466","0"
"19676","101","101","3.59","1","1","1.61","69","0.0013724144691696892","0"
"19675","101","101","3.59","1","1","1.6","111","0.006764042740907754","0"
"19677","101","101","3.59","1","1","1.61","97","0.0028428585432800704","0"
"19678","101","101","3.59","1","1","1.61","59","0.0050975394569159884","0"
"19679","101","101","3.59","1","1","1.61","133","0.0036270953828056074","0"
"19681","101","101","3.59","1","1","1.62","54","0.0018625624938731497","0"
"19682","101","101","3.59","1","1","1.62","115","0.008528575629840211","0"
"19680","101","101","3.59","1","1","1.61","199","0.002254680913635918","0"
"19683","101","101","3.59","1","1","1.62","72","0.00235271051857661","0"
"19685","101","101","3.59","1","1","1.62","78","0.0029408881482207625","0"
"19686","101","101","3.59","1","1","1.63","88","0.002450740123517302","0"
"19684","101","101","3.59","1","1","1.62","116","0.011175374963238898","0"
"19687","101","101","3.59","1","1","1.63","126","0.002450740123517302","0"
"19596","101","101","3.58","1","1","1.81","1000","0.2686011175374963","0.15684736790510734"
"19689","101","101","3.59","1","1","1.63","116","0.0018625624938731497","0"
"19688","101","101","3.59","1","1","1.63","164","0.0025487697284579942","0"
"19690","101","101","3.59","1","1","1.63","77","0.007450249975492599","0"
"19691","101","101","3.59","1","1","1.64","84","0.004803450642093913","0"
"19693","101","101","3.59","1","1","1.64","56","0.006764042740907754","0"
"19694","101","101","3.59","1","1","1.64","134","0.006960101950789138","0"
"19695","101","101","3.59","1","1","1.64","80","0.008136457210077443","0"
"19696","101","101","3.59","1","1","1.65","87","0.006764042740907754","0"
"19692","101","101","3.59","1","1","1.64","174","0.005195569061856681","0"
"19698","101","101","3.59","1","1","1.65","152","0.009116753259484365","0"
"19700","101","101","3.59","1","1","1.65","74","0.0016665032839917656","0"
"19699","101","101","3.59","1","1","1.65","198","0.010195078913831977","0"
"19701","101","101","3.59","1","1","1.66","220","0.004313302617390452","0"
"19702","101","101","3.59","1","1","1.66","125","0.005293598666797373","0"
"19697","101","101","3.59","1","1","1.65","231","0.015292618370747966","0"
"19703","101","101","3.59","1","1","1.66","81","0.00470542103715322","0"
"19706","101","101","3.59","1","1","1.67","138","0.012155671012645818","0"
"19705","101","101","3.59","1","1","1.66","107","0.005195569061856681","0"
"19707","101","101","3.59","1","1","1.67","79","0.005391628271738065","0"
"19708","101","101","3.59","1","1","1.67","64","0.0046073914322125285","0"
"19598","101","101","3.58","1","1","1.81","1000","0.2418390353886874","0.13204587785511224"
"19704","101","101","3.59","1","1","1.66","317","0.0026467993333986863","0"
"19710","101","101","3.59","1","1","1.67","98","0.004509361827271836","0"
"19709","101","101","3.59","1","1","1.67","232","0.014018233506518969","0"
"19712","101","101","3.59","1","1","1.68","61","0.0026467993333986863","0"
"19711","101","101","3.59","1","1","1.68","111","0.009018723654543672","0"
"19714","101","101","3.59","1","1","1.68","72","0.01166552298794236","0"
"19715","101","101","3.59","1","1","1.68","52","0.0027448289383393784","0"
"19713","101","101","3.59","1","1","1.68","96","0.009900990099009901","0"
"19717","101","101","3.59","1","1","1.69","40","0.0014704440741103812","0"
"19719","101","101","3.59","1","1","1.69","63","0.006175865111263602","0"
"19720","101","101","3.59","1","1","1.69","105","0.001078325654347613","0"
"19716","101","101","3.59","1","1","1.69","173","0.007156161160670522","0"
"19722","101","101","3.59","1","1","1.7","66","0.009018723654543672","0"
"19724","101","101","3.59","1","1","1.7","140","0.006960101950789138","0"
"19718","101","101","3.59","1","1","1.69","224","0.011371434173120282","0"
"19725","101","101","3.59","1","1","1.7","158","0.01450838153122243","0"
"19597","101","101","3.58","1","1","1.81","1000","0.2501715518086462","0.1316537594353495"
"19723","101","101","3.59","1","1","1.7","321","0.03685913145770023","0"
"19728","101","101","3.59","1","1","1.71","225","0.004019213802568375","0"
"19721","101","101","3.59","1","1","1.7","371","0.022448779531418488","0"
"19727","101","101","3.59","1","1","1.71","302","0.012939907852171357","0"
"19726","101","101","3.59","1","1","1.71","263","0.017449269679443193","0"
"19733","101","101","3.59","1","1","1.72","41","0.0050975394569159884","0"
"19734","101","101","3.59","1","1","1.72","40","0.0037251249877462995","0"
"19732","101","101","3.59","1","1","1.72","107","0.0046073914322125285","0"
"19735","101","101","3.59","1","1","1.72","48","0.003234976963042839","0"
"19729","101","101","3.59","1","1","1.71","236","0.03372218409959808","0"
"19738","101","101","3.59","1","1","1.73","85","0.006175865111263602","0"
"19739","101","101","3.59","1","1","1.73","57","0.004411332222331144","0"
"19740","101","101","3.59","1","1","1.73","83","0.010881286148416823","0"
"19730","101","101","3.59","1","1","1.71","363","0.03156553279090285","0"
"19731","101","101","3.59","1","1","1.72","322","0.040192138025683756","0"
"19603","101","101","3.58","1","1","1.82","1000","0.2599745123027154","0.1548867758062935"
"19599","101","101","3.58","1","1","1.81","1000","0.2675227918831487","0.1374375061268503"
"19745","101","101","3.59","1","1","1.74","93","0.004313302617390452","0"
"19736","101","101","3.59","1","1","1.73","324","0.03783942750710715","0"
"19743","101","101","3.59","1","1","1.74","196","0.039996078815802374","0"
"19747","101","101","3.59","1","1","1.75","227","0.015096559160866581","0"
"19749","101","101","3.59","1","1","1.75","163","0.021272424272130185","0"
"19601","101","101","3.58","1","1","1.82","1000","0.2914420154886776","0.19154984805411235"
"19604","101","101","3.58","1","1","1.82","1000","0.26673855504362315","0.19517694343691794"
"19752","101","101","3.59","1","1","1.76","196","0.030683266346436623","0"
"19737","101","101","3.59","1","1","1.73","814","0.15567101264581903","0"
"19753","101","101","3.59","1","1","1.76","72","0.0029408881482207625","0"
"19751","101","101","3.59","1","1","1.76","467","0.10097049308891286","0"
"19605","101","101","3.58","1","1","1.82","1000","0.2773257523772179","0.19135378884423096"
"19757","101","101","3.59","1","1","1.77","166","0.027644348593275168","0"
"19741","101","101","3.59","1","1","1.74","807","0.1873345750416626","0"
"19759","101","101","3.59","1","1","1.77","106","0.012645819037349279","0"
"19608","101","101","3.58","1","1","1.83","1000","0.29036368983433","0.21517498284481915"
"19602","101","101","3.58","1","1","1.82","1000","0.2650720517596314","0.20782276247426723"
"19750","101","101","3.59","1","1","1.75","873","0.20684246642486032","0"
"19763","101","101","3.59","1","1","1.78","206","0.02862464464268209","0"
"19744","101","101","3.59","1","1","1.74","995","0.19900009802960494","0"
"19742","101","101","3.59","1","1","1.74","1000","0.19743162435055386","0.03627095382805607"
"19746","101","101","3.59","1","1","1.75","1000","0.21243015390647976","0.006273894716204293"
"19613","101","101","3.58","1","1","1.84","1000","0.2838937359082443","0.2179198117831585"
"19768","101","101","3.59","1","1","1.79","149","0.013233996666993432","0"
"19748","101","101","3.59","1","1","1.75","1000","0.22360552886971866","0.025193608469757867"
"19609","101","101","3.58","1","1","1.83","1000","0.27663954514263306","0.2142927164003529"
"19610","101","101","3.58","1","1","1.83","1000","0.27575727869816685","0.18204097637486522"
"19607","101","101","3.58","1","1","1.83","1000","0.29408881482207627","0.21341044995588668"
"19772","101","101","3.59","1","1","1.8","152","0.022840897951181258","0"
"19754","101","101","3.59","1","1","1.76","1000","0.20968532496814038","0.03911381237133614"
"19755","101","101","3.59","1","1","1.76","1000","0.1971375355357318","0.015390647975688659"
"19611","101","101","3.58","1","1","1.84","1000","0.2996765023036957","0.22693853543770218"
"19760","101","101","3.59","1","1","1.77","1000","0.22282129203019313","0.028820703852563474"
"19761","101","101","3.59","1","1","1.78","1000","0.23693755514165277","0.06048426624840702"
"19779","101","101","3.59","1","1","1.81","85","0.01882168414861288","0"
"19756","101","101","3.59","1","1","1.77","1000","0.21664542691892952","0.005783746691500833"
